ID Siniestro,ID Póliza,ID Asegurado,Ramo,Placa Vehículo Asegurado,Cobertura,Fecha Ocurrencia,Fecha Reporte,Días Ocurr→Reporte,Monto Reclamado ($),Monto Estimado ($),Monto Pagado ($),Estado,Sucursal,ID Proveedor,Descripción del Evento,Docs Completos,Prov. Lista Restrictiva,Días desde Inicio Póliza,Días hasta Fin Póliza,N° Reclamos Previos Asegurado,Suma Asegurada ($),Similitud Narrativa Máx.,Número Parte Policial,Documentos Inconsistentes,Tercero Identificado,Dinamica Sospechosa,Etiqueta Fraude Simulada
SIN-D1-0085,POL-D1-0085,ASEG-D1-0020,Vehiculos,UIO-6604,Danos Parciales,2025-07-02,2025-07-03,1,4671,4317,4094,Cerrado,Quito,HOGAR-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,150,215,0,15000,0.13,PP-D1-0085,No,Si,No,0
SIN-D1-0086,POL-D1-0086,ASEG-D1-0038,Vehiculos,MNT-5730,Robo,2026-09-17,2026-09-18,1,8099,5887,4982,Cerrado,Guayaquil,TALLER-101,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,320,45,1,80000,0.2,PP-D1-0086,No,Si,No,0
SIN-D1-0087,POL-D1-0087,ASEG-D1-0041,Hogar,,Incendio,2026-07-17,2026-07-20,3,24478,22661,21989,Cerrado,Quito,TALLER-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,330,35,1,80000,0.12,,No,Si,No,0
SIN-D1-0088,POL-D1-0088,ASEG-D1-0031,Vehiculos,UIO-2257,Choque,2025-07-20,2025-08-01,12,59811,47709,0,Observado,Ambato,PER-101,Evento descrito con la misma narrativa usada en otro reclamo; fotos borrosas y factura emitida antes del reporte.,No,No,1,364,4,80000,0.75,PP-D1-0088,No,Si,No,1
SIN-D1-0089,POL-D1-0089,ASEG-D1-0015,Vehiculos,UIO-2245,Responsabilidad Civil,2026-07-09,2026-07-10,1,771,613,530,Liquidado,Quito,TALLER-104,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,209,156,0,25000,0.26,,No,Si,No,0
SIN-D1-0090,POL-D1-0090,ASEG-D1-0002,Hogar,,Robo Domiciliario,2026-01-12,2026-01-27,15,12322,9551,8466,Observado,Guayaquil,HOSP-101,Hospitalizacion con factura elevada y diagnostico poco detallado; proveedor aparece en revision interna.,Si,No,316,49,3,15000,0.8,,No,Si,Si,1
SIN-D1-0091,POL-D1-0091,ASEG-D1-0031,Salud,,Cirugia Ambulatoria,2026-01-07,2026-01-09,2,1684,1467,1047,Liquidado,Guayaquil,HOSP-101,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,206,159,0,20000,0.29,,No,Si,No,0
SIN-D1-0092,POL-D1-0092,ASEG-D1-0002,Salud,,Hospitalizacion,2026-03-09,2026-03-10,1,14938,12137,10920,Pago Parcial,Guayaquil,HOSP-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,291,74,0,60000,0.05,,No,Si,No,0
SIN-D1-0093,POL-D1-0093,ASEG-D1-0003,Vehiculos,UIO-8453,Danos Parciales,2025-10-22,2025-10-25,3,715,586,526,Pago Parcial,Portoviejo,HOGAR-102,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,186,179,0,60000,0.21,,No,Si,No,0
SIN-D1-0094,POL-D1-0094,ASEG-D1-0008,Vehiculos,GYE-5172,Perdida Total por Robo,2026-01-10,2026-01-13,3,15492,13675,11212,Cerrado,Ambato,HOSP-101,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,109,256,1,60000,0.08,,No,Si,No,0
SIN-D1-0095,POL-D1-0095,ASEG-D1-0045,Vehiculos,UIO-7250,Perdida Total por Robo,2026-03-12,2026-03-14,2,17897,13058,12926,Pendiente Documentos,Quito,TALLER-103,Perdida total reportada cerca del inicio de vigencia; documentos incompletos y relato cambia entre declaraciones.,Si,No,181,184,4,25000,0.74,PP-D1-0095,No,Si,No,1
SIN-D1-0096,POL-D1-0096,ASEG-D1-0045,Vehiculos,GYE-7670,Danos Parciales,2025-09-12,2025-09-13,1,11867,8804,6898,Cerrado,Riobamba,HOSP-102,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,175,190,1,80000,0.31,PP-D1-0096,No,Si,No,0
SIN-D1-0097,POL-D1-0097,ASEG-D1-0044,Hogar,,Dano por Agua,2026-01-23,2026-01-23,0,3998,3131,3046,Cerrado,Quito,PER-101,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,64,301,1,15000,0.36,,No,Si,No,0
SIN-D1-0098,POL-D1-0098,ASEG-D1-0009,Vehiculos,CUE-8274,Danos Parciales,2025-03-22,2025-03-23,1,4388,3411,2869,Cerrado,Guayaquil,TALLER-104,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,59,306,1,60000,0.16,,No,Si,No,0
SIN-D1-0099,POL-D1-0099,ASEG-D1-0046,Vehiculos,GYE-9118,Responsabilidad Civil,2025-05-17,2025-05-21,4,53768,42330,0,En Investigacion,Ambato,TALLER-104,Hospitalizacion con factura elevada y diagnostico poco detallado; proveedor aparece en revision interna. No se identifica tercero ni soporte externo verificable.,Si,No,2,363,5,60000,0.87,PP-D1-0099,No,No,Si,1
SIN-D1-0100,POL-D1-0100,ASEG-D1-0046,Salud,,Emergencia,2025-12-03,2025-12-03,0,9168,7731,5790,Cerrado,Loja,HOSP-102,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,211,154,0,25000,0.28,,No,Si,No,0
SIN-D1-0101,POL-D1-0101,ASEG-D1-0001,Hogar,,Rotura de Cristales,2025-06-15,2025-06-17,2,57957,55619,46199,En Investigacion,Portoviejo,HOSP-102,"Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado. Se observan inconsistencias entre factura, fecha y version declarada.",No,No,2,363,4,80000,0.9,,Si,Si,Si,1
SIN-D1-0102,POL-D1-0102,ASEG-D1-0019,Vehiculos,GYE-8315,Choque,2026-04-25,2026-05-10,15,15011,13812,0,En Investigacion,Riobamba,TALLER-103,Dano por agua reportado despues de reparacion completa; no hay evidencia previa y monto cercano a suma asegurada.,Si,No,186,179,5,15000,0.76,PP-D1-0102,No,Si,No,1
SIN-D1-0103,POL-D1-0103,ASEG-D1-0017,Vehiculos,CUE-9305,Perdida Total por Robo,2025-06-03,2025-06-05,2,7709,5675,3823,Pago Parcial,Guayaquil,TALLER-102,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,61,304,0,25000,0.12,,No,Si,No,0
SIN-D1-0104,POL-D1-0104,ASEG-D1-0032,Vehiculos,PBA-7982,Perdida Total por Robo,2025-11-02,2025-11-04,2,4532,3748,3732,Pago Parcial,Guayaquil,HOGAR-101,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,91,274,0,15000,0.08,,No,Si,No,0
SIN-D1-0105,POL-D1-0105,ASEG-D1-0006,Vehiculos,AMB-2895,Responsabilidad Civil,2025-03-25,2025-03-26,1,4851,4232,3521,Pago Parcial,Cuenca,HOGAR-101,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,83,282,1,40000,0.31,PP-D1-0105,No,Si,No,0
SIN-D1-0106,POL-D1-0106,ASEG-D1-0027,Vehiculos,AMB-4940,Danos Parciales,2026-02-15,2026-02-16,1,8553,7600,6917,Pago Parcial,Guayaquil,HOSP-102,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,272,93,1,40000,0.2,PP-D1-0106,No,Si,No,0
SIN-D1-0107,POL-D1-0107,ASEG-D1-0004,Vehiculos,GYE-6494,Robo,2025-03-07,2025-03-10,3,20965,16643,14848,Liquidado,Ibarra,HOSP-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,62,303,1,60000,0.35,PP-D1-0107,No,Si,No,0
SIN-D1-0108,POL-D1-0108,ASEG-D1-0006,Vehiculos,AMB-6773,Danos Parciales,2025-11-28,2025-11-29,1,7388,5794,3821,Pago Parcial,Guayaquil,TALLER-105,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,172,193,0,25000,0.34,PP-D1-0108,No,Si,No,0
SIN-D1-0109,POL-D1-0109,ASEG-D1-0008,Hogar,,Robo Domiciliario,2026-02-01,2026-02-01,0,11908,11028,8234,Liquidado,Riobamba,TALLER-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,145,220,1,40000,0.18,,No,Si,No,0
SIN-D1-0110,POL-D1-0110,ASEG-D1-0011,Vehiculos,PBA-2973,Choque,2025-09-10,2025-09-11,1,6413,6041,5410,Pago Parcial,Cuenca,TALLER-102,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,114,251,1,25000,0.31,PP-D1-0110,No,Si,No,0
SIN-D1-0111,POL-D1-0111,ASEG-D1-0010,Vehiculos,GYE-5844,Perdida Total por Robo,2025-07-31,2025-08-01,1,20131,16736,12481,Cerrado,Guayaquil,TALLER-105,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,113,252,1,60000,0.27,PP-D1-0111,No,Si,No,0
SIN-D1-0112,POL-D1-0112,ASEG-D1-0002,Hogar,,Robo Domiciliario,2026-05-20,2026-05-21,1,16276,15384,13611,Pago Parcial,Quito,HOSP-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,286,79,0,80000,0.12,,No,Si,No,0
SIN-D1-0113,POL-D1-0113,ASEG-D1-0003,Salud,,Hospitalizacion,2025-11-16,2025-11-17,1,3414,3001,2053,Liquidado,Quito,HOSP-102,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,281,84,1,15000,0.16,,No,Si,No,0
SIN-D1-0114,POL-D1-0114,ASEG-D1-0014,Hogar,,Robo Domiciliario,2026-07-19,2026-07-21,2,6872,6531,5516,Cerrado,Ibarra,TALLER-105,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,251,114,1,25000,0.34,,No,Si,No,0
SIN-D1-0115,POL-D1-0115,ASEG-D1-0029,Hogar,,Rotura de Cristales,2025-11-04,2025-11-07,3,4561,3886,3547,Liquidado,Riobamba,HOGAR-101,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,245,120,0,15000,0.18,,No,Si,No,0
SIN-D1-0116,POL-D1-0116,ASEG-D1-0021,Vehiculos,GYE-9874,Responsabilidad Civil,2026-06-22,2026-06-23,1,2105,1648,1312,Pago Parcial,Ambato,TALLER-103,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,197,168,1,20000,0.33,PP-D1-0116,No,Si,No,0
SIN-D1-0117,POL-D1-0117,ASEG-D1-0007,Vehiculos,UIO-5713,Choque,2026-01-08,2026-01-10,2,1849,1410,1335,Cerrado,Ambato,TALLER-103,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,91,274,2,25000,0.26,,No,Si,No,0
SIN-D1-0118,POL-D1-0118,ASEG-D1-0013,Vehiculos,UIO-9071,Danos Parciales,2026-08-11,2026-08-12,1,5915,4525,4222,Liquidado,Riobamba,PER-101,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,244,121,0,20000,0.17,,No,Si,No,0
SIN-D1-0119,POL-D1-0119,ASEG-D1-0042,Salud,,Cirugia Ambulatoria,2026-02-20,2026-02-21,1,7808,5855,5762,Pago Parcial,Quito,HOSP-101,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,289,76,0,25000,0.18,,No,Si,No,0
SIN-D1-0120,POL-D1-0120,ASEG-D1-0029,Vehiculos,AMB-8520,Choque,2025-09-26,2025-09-26,0,26663,21583,21470,Liquidado,Ambato,TALLER-105,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,134,231,1,80000,0.14,PP-D1-0120,No,Si,No,0
SIN-D1-0121,POL-D1-0121,ASEG-D1-0013,Vehiculos,MNT-6914,Robo,2026-09-29,2026-09-29,0,6795,5600,5477,Cerrado,Quito,HOSP-101,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,323,42,2,25000,0.21,,No,Si,No,0
SIN-D1-0122,POL-D1-0122,ASEG-D1-0011,Hogar,,Incendio,2026-05-22,2026-05-24,2,3180,2564,2226,Liquidado,Guayaquil,TALLER-103,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,263,102,0,80000,0.35,,No,Si,No,0
SIN-D1-0123,POL-D1-0123,ASEG-D1-0039,Vehiculos,CUE-1895,Choque,2025-05-10,2025-05-13,3,1727,1450,1331,Cerrado,Ibarra,PER-101,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,95,270,1,15000,0.32,,No,Si,No,0
SIN-D1-0124,POL-D1-0124,ASEG-D1-0013,Vehiculos,PBA-9682,Choque,2026-02-07,2026-02-07,0,1041,929,612,Cerrado,Manta,HOSP-101,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,216,149,1,25000,0.18,,No,Si,No,0
SIN-D1-0125,POL-D1-0125,ASEG-D1-0005,Vehiculos,GYE-5518,Robo,2025-07-26,2025-07-27,1,2010,1707,1616,Pago Parcial,Guayaquil,HOGAR-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,162,203,1,60000,0.16,PP-D1-0125,No,Si,No,0
SIN-D1-0126,POL-D1-0126,ASEG-D1-0026,Vehiculos,PBA-5457,Responsabilidad Civil,2025-08-10,2025-08-12,2,831,646,575,Cerrado,Ambato,TALLER-103,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,58,307,0,20000,0.11,,No,Si,No,0
SIN-D1-0127,POL-D1-0127,ASEG-D1-0032,Hogar,,Dano por Agua,2025-06-29,2025-06-30,1,1975,1431,1237,Cerrado,Guayaquil,HOGAR-101,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,72,293,1,15000,0.18,,No,Si,No,0
SIN-D1-0128,POL-D1-0128,ASEG-D1-0037,Vehiculos,PBA-4279,Choque,2025-12-19,2025-12-20,1,2943,2646,2237,Cerrado,Portoviejo,TALLER-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,100,265,1,60000,0.15,PP-D1-0128,No,Si,No,0
SIN-D1-0129,POL-D1-0129,ASEG-D1-0013,Salud,,Emergencia,2026-05-12,2026-05-13,1,2347,2161,1835,Liquidado,Cuenca,HOSP-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,149,216,1,15000,0.23,,No,Si,No,0
SIN-D1-0130,POL-D1-0130,ASEG-D1-0032,Hogar,,Robo Domiciliario,2026-02-11,2026-02-14,3,864,785,694,Liquidado,Cuenca,TALLER-105,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,303,62,2,40000,0.09,,No,Si,No,0
SIN-D1-0131,POL-D1-0131,ASEG-D1-0039,Hogar,,Robo Domiciliario,2026-08-30,2026-09-01,2,5742,5049,3320,Cerrado,Ibarra,TALLER-105,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,296,69,0,40000,0.23,,No,Si,No,0
SIN-D1-0132,POL-D1-0132,ASEG-D1-0042,Hogar,,Incendio,2025-07-05,2025-07-06,1,11735,8799,6312,Cerrado,Riobamba,TALLER-102,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,142,223,0,60000,0.09,,No,Si,No,0
SIN-D1-0133,POL-D1-0133,ASEG-D1-0005,Vehiculos,GYE-5168,Robo,2026-01-24,2026-01-26,2,8135,6384,4258,Pago Parcial,Quito,PER-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,327,38,1,40000,0.26,PP-D1-0133,No,Si,No,0
SIN-D1-0134,POL-D1-0134,ASEG-D1-0039,Vehiculos,PBA-7233,Robo,2026-05-14,2026-05-17,3,13075,12473,9091,Cerrado,Loja,HOSP-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,277,88,0,60000,0.34,,No,Si,No,0
SIN-D1-0135,POL-D1-0135,ASEG-D1-0034,Vehiculos,UIO-9729,Responsabilidad Civil,2026-03-12,2026-03-12,0,12680,9940,7620,Liquidado,Manta,HOSP-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,179,186,0,80000,0.29,,No,Si,No,0
SIN-D1-0136,POL-D1-0136,ASEG-D1-0024,Hogar,,Incendio,2025-11-18,2025-11-18,0,8259,6517,4896,Cerrado,Guayaquil,HOGAR-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,40,325,2,80000,0.1,,No,Si,No,0
SIN-D1-0137,POL-D1-0137,ASEG-D1-0043,Salud,,Cirugia Ambulatoria,2026-04-12,2026-04-14,2,6687,5326,5217,Cerrado,Quito,HOSP-102,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,271,94,1,20000,0.15,,No,Si,No,0
SIN-D1-0138,POL-D1-0138,ASEG-D1-0011,Vehiculos,MNT-6523,Perdida Total por Robo,2025-07-25,2025-07-26,1,5137,4699,3737,Liquidado,Quito,TALLER-105,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,51,314,0,25000,0.26,,No,Si,No,0
SIN-D1-0139,POL-D1-0139,ASEG-D1-0008,Hogar,,Dano por Agua,2026-03-24,2026-03-26,2,59704,50382,36172,En Investigacion,Quito,TALLER-102,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues.",No,No,106,259,1,60000,0.88,,No,Si,Si,1
SIN-D1-0140,POL-D1-0140,ASEG-D1-0039,Vehiculos,CUE-9739,Choque,2025-12-18,2025-12-19,1,19522,18177,14865,Liquidado,Guayaquil,HOGAR-102,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,256,109,1,60000,0.3,,No,Si,No,0
