ID Siniestro,ID Póliza,ID Asegurado,Ramo,Placa Vehículo Asegurado,Cobertura,Fecha Ocurrencia,Fecha Reporte,Días Ocurr→Reporte,Monto Reclamado ($),Monto Estimado ($),Monto Pagado ($),Estado,Sucursal,ID Proveedor,Descripción del Evento,Docs Completos,Prov. Lista Restrictiva,Días desde Inicio Póliza,Días hasta Fin Póliza,N° Reclamos Previos Asegurado,Suma Asegurada ($),Similitud Narrativa Máx.,Número Parte Policial,Documentos Inconsistentes,Tercero Identificado,Dinamica Sospechosa,Etiqueta Fraude Simulada
SIN-D3-0082,POL-D3-0082,ASEG-D3-0016,Vehiculos,CUE-7859,Danos Parciales,2025-12-06,2025-12-07,1,5728,5083,5031,Liquidado,Manta,HOSP-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,157,208,1,60000,0.28,PP-D3-0082,No,Si,No,0
SIN-D3-0083,POL-D3-0083,ASEG-D3-0017,Hogar,,Dano por Agua,2025-11-25,2025-12-07,12,33418,29080,29055,Observado,Ambato,TALLER-101,Evento descrito con la misma narrativa usada en otro reclamo; fotos borrosas y factura emitida antes del reporte.,No,No,2,363,2,40000,0.72,,No,Si,No,1
SIN-D3-0084,POL-D3-0084,ASEG-D3-0006,Vehiculos,UIO-1901,Choque,2025-12-08,2025-12-09,1,5632,4368,3242,Pago Parcial,Santo Domingo,TALLER-104,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,171,194,0,20000,0.3,PP-D3-0084,No,Si,No,0
SIN-D3-0085,POL-D3-0085,ASEG-D3-0005,Vehiculos,CUE-8879,Danos Parciales,2026-06-08,2026-06-09,1,6062,4713,3676,Liquidado,Ambato,HOGAR-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,280,85,2,25000,0.16,,No,Si,No,0
SIN-D3-0086,POL-D3-0086,ASEG-D3-0005,Salud,,Emergencia,2026-01-10,2026-01-19,9,52779,38636,29484,En Investigacion,Quito,HOSP-101,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues.",No,No,100,265,1,80000,0.83,,No,Si,No,1
SIN-D3-0087,POL-D3-0087,ASEG-D3-0022,Vehiculos,AMB-3278,Choque,2026-02-25,2026-02-25,0,36118,27713,0,Observado,Manta,PER-101,Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado.,Si,Si,298,67,1,40000,0.74,PP-D3-0087,No,Si,No,1
SIN-D3-0088,POL-D3-0088,ASEG-D3-0045,Hogar,,Rotura de Cristales,2025-12-20,2025-12-20,0,50790,40062,0,Observado,Quito,TALLER-102,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues. Se observan inconsistencias entre factura, fecha y version declarada.",Si,No,150,215,3,60000,0.7,,Si,Si,No,1
SIN-D3-0089,POL-D3-0089,ASEG-D3-0041,Vehiculos,AMB-9532,Perdida Total por Robo,2026-05-25,2026-05-31,6,54447,41990,30483,Pendiente Documentos,Guayaquil,TALLER-102,Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado.,No,No,250,115,2,60000,0.84,PP-D3-0089,No,Si,No,1
SIN-D3-0090,POL-D3-0090,ASEG-D3-0031,Hogar,,Dano por Agua,2026-03-11,2026-03-12,1,5126,4335,4142,Pago Parcial,Santo Domingo,PER-101,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,Si,175,190,2,25000,0.08,,No,Si,No,0
SIN-D3-0091,POL-D3-0091,ASEG-D3-0007,Vehiculos,AMB-2700,Responsabilidad Civil,2025-09-17,2025-09-19,2,7149,5702,4580,Liquidado,Quito,HOGAR-102,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,133,232,1,25000,0.24,PP-D3-0091,No,Si,No,0
SIN-D3-0092,POL-D3-0092,ASEG-D3-0033,Vehiculos,PBA-6649,Danos Parciales,2025-11-23,2025-11-26,3,1654,1500,1414,Liquidado,Guayaquil,TALLER-105,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,108,257,0,60000,0.3,,No,Si,No,0
SIN-D3-0093,POL-D3-0093,ASEG-D3-0054,Hogar,,Rotura de Cristales,2026-01-11,2026-01-14,3,14816,13986,12638,Liquidado,Quito,TALLER-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,203,162,1,60000,0.15,,No,Si,No,0
SIN-D3-0094,POL-D3-0094,ASEG-D3-0040,Vehiculos,PBA-1920,Choque,2025-11-14,2025-11-17,3,7417,5370,4284,Pago Parcial,Loja,PER-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,Si,272,93,1,80000,0.18,,No,Si,No,0
SIN-D3-0095,POL-D3-0095,ASEG-D3-0043,Vehiculos,GYE-5217,Robo,2025-07-28,2025-07-30,2,1642,1430,1027,Cerrado,Manta,HOGAR-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,57,308,0,25000,0.14,,No,Si,No,0
SIN-D3-0096,POL-D3-0096,ASEG-D3-0019,Vehiculos,PBA-4656,Perdida Total por Robo,2025-09-23,2025-09-26,3,18929,15933,11600,Liquidado,Guayaquil,HOSP-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,53,312,2,60000,0.05,,No,Si,No,0
SIN-D3-0097,POL-D3-0097,ASEG-D3-0031,Vehiculos,AMB-1862,Danos Parciales,2025-11-10,2025-11-11,1,7649,5872,4940,Cerrado,Portoviejo,TALLER-105,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,157,208,0,25000,0.25,,No,Si,No,0
SIN-D3-0098,POL-D3-0098,ASEG-D3-0036,Salud,,Hospitalizacion,2025-08-08,2025-08-12,4,57538,52474,0,En Investigacion,Portoviejo,TALLER-104,Evento descrito con la misma narrativa usada en otro reclamo; fotos borrosas y factura emitida antes del reporte.,Si,No,2,363,5,80000,0.85,,No,Si,Si,1
SIN-D3-0099,POL-D3-0099,ASEG-D3-0021,Vehiculos,AMB-4841,Perdida Total por Robo,2026-05-17,2026-05-19,2,10826,10121,6805,Cerrado,Guayaquil,TALLER-101,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,146,219,2,40000,0.21,,No,Si,No,0
SIN-D3-0100,POL-D3-0100,ASEG-D3-0018,Salud,,Hospitalizacion,2025-08-16,2025-08-19,3,7549,6258,4292,Pago Parcial,Guayaquil,HOSP-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,214,151,1,20000,0.2,,No,Si,No,0
SIN-D3-0101,POL-D3-0101,ASEG-D3-0056,Vehiculos,GYE-3821,Robo,2025-11-03,2025-11-12,9,55698,49304,48715,En Investigacion,Cuenca,TALLER-102,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues.",No,No,56,309,3,80000,0.73,PP-D3-0101,No,Si,No,1
SIN-D3-0102,POL-D3-0102,ASEG-D3-0059,Vehiculos,PBA-5926,Danos Parciales,2026-07-07,2026-07-09,2,3946,3747,3283,Pago Parcial,Santo Domingo,HOGAR-101,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,271,94,0,60000,0.15,,No,Si,No,0
SIN-D3-0103,POL-D3-0103,ASEG-D3-0033,Vehiculos,GYE-1228,Responsabilidad Civil,2026-04-27,2026-04-29,2,4384,3221,2653,Liquidado,Manta,TALLER-103,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,185,180,2,25000,0.23,PP-D3-0103,No,Si,No,0
SIN-D3-0104,POL-D3-0104,ASEG-D3-0002,Vehiculos,MNT-2653,Perdida Total por Robo,2026-05-04,2026-05-06,2,5782,4299,3963,Cerrado,Manta,HOSP-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,261,104,0,25000,0.23,,No,Si,No,0
SIN-D3-0105,POL-D3-0105,ASEG-D3-0044,Hogar,,Incendio,2025-09-11,2025-09-13,2,6543,5778,3905,Cerrado,Manta,TALLER-105,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,253,112,0,60000,0.15,,No,Si,No,0
SIN-D3-0106,POL-D3-0106,ASEG-D3-0015,Vehiculos,CUE-4619,Robo,2025-08-21,2025-08-22,1,4711,3625,2632,Cerrado,Manta,TALLER-105,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,219,146,1,20000,0.25,,No,Si,No,0
SIN-D3-0107,POL-D3-0107,ASEG-D3-0022,Vehiculos,CUE-3249,Perdida Total por Robo,2026-04-03,2026-04-03,0,5103,3800,2506,Cerrado,Cuenca,TALLER-105,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,171,194,2,15000,0.28,,No,Si,No,0
SIN-D3-0108,POL-D3-0108,ASEG-D3-0020,Vehiculos,UIO-4301,Responsabilidad Civil,2025-10-27,2025-10-30,3,7845,6209,4735,Pago Parcial,Cuenca,TALLER-105,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,79,286,0,60000,0.14,,No,Si,No,0
SIN-D3-0109,POL-D3-0109,ASEG-D3-0054,Salud,,Emergencia,2025-10-05,2025-10-06,1,3666,3437,2492,Pago Parcial,Ambato,HOSP-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,63,302,0,40000,0.26,,No,Si,No,0
SIN-D3-0110,POL-D3-0110,ASEG-D3-0042,Hogar,,Incendio,2026-09-07,2026-09-08,1,15834,11845,9392,Liquidado,Manta,TALLER-102,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,307,58,0,80000,0.05,,No,Si,No,0
SIN-D3-0111,POL-D3-0111,ASEG-D3-0035,Vehiculos,CUE-7674,Perdida Total por Robo,2025-05-16,2025-05-19,3,3394,2898,2070,Pago Parcial,Manta,HOGAR-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,45,320,0,20000,0.35,PP-D3-0111,No,Si,No,0
SIN-D3-0112,POL-D3-0112,ASEG-D3-0023,Vehiculos,UIO-3548,Choque,2026-09-13,2026-09-16,3,4406,4177,3743,Pago Parcial,Manta,TALLER-102,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,307,58,2,25000,0.28,PP-D3-0112,No,Si,No,0
SIN-D3-0113,POL-D3-0113,ASEG-D3-0045,Vehiculos,MNT-2911,Danos Parciales,2026-03-14,2026-03-16,2,2503,2394,1648,Pago Parcial,Loja,HOGAR-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,302,63,1,15000,0.29,PP-D3-0113,No,Si,No,0
SIN-D3-0114,POL-D3-0114,ASEG-D3-0053,Vehiculos,UIO-4157,Robo,2025-10-11,2025-10-11,0,4462,3377,3353,Pago Parcial,Cuenca,TALLER-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,231,134,0,15000,0.11,,No,Si,No,0
SIN-D3-0115,POL-D3-0115,ASEG-D3-0058,Vehiculos,GYE-2325,Responsabilidad Civil,2026-05-20,2026-05-29,9,17966,16646,11097,Observado,Cuenca,TALLER-102,"Evento descrito con la misma narrativa usada en otro reclamo; fotos borrosas y factura emitida antes del reporte. Se observan inconsistencias entre factura, fecha y version declarada. No se identifica tercero ni soporte externo verificable.",No,No,362,3,4,20000,0.72,PP-D3-0115,Si,No,Si,1
SIN-D3-0116,POL-D3-0116,ASEG-D3-0038,Hogar,,Rotura de Cristales,2025-12-22,2025-12-22,0,3399,2981,2825,Pago Parcial,Guayaquil,TALLER-103,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,258,107,2,15000,0.1,,No,Si,No,0
SIN-D3-0117,POL-D3-0117,ASEG-D3-0003,Salud,,Cirugia Ambulatoria,2025-09-14,2025-09-26,12,58681,43907,34058,Pendiente Documentos,Ambato,TALLER-102,"Perdida total reportada cerca del inicio de vigencia; documentos incompletos y relato cambia entre declaraciones. Se observan inconsistencias entre factura, fecha y version declarada.",Si,No,182,183,2,60000,0.8,,Si,Si,No,1
SIN-D3-0118,POL-D3-0118,ASEG-D3-0039,Vehiculos,CUE-1918,Perdida Total por Robo,2026-02-04,2026-02-04,0,19839,15029,0,Pendiente Documentos,Cuenca,PER-101,Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado.,Si,Si,277,88,5,25000,0.65,PP-D3-0118,No,Si,No,1
SIN-D3-0119,POL-D3-0119,ASEG-D3-0037,Hogar,,Robo Domiciliario,2025-09-26,2025-09-30,4,11278,8937,0,Observado,Quito,TALLER-104,Dano por agua reportado despues de reparacion completa; no hay evidencia previa y monto cercano a suma asegurada.,Si,No,142,223,1,15000,0.84,,No,Si,No,1
SIN-D3-0120,POL-D3-0120,ASEG-D3-0032,Vehiculos,UIO-8362,Choque,2026-12-23,2026-12-23,0,26081,22148,21594,En Investigacion,Guayaquil,TALLER-102,"Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado. Se observan inconsistencias entre factura, fecha y version declarada.",No,No,364,1,2,40000,0.71,PP-D3-0120,Si,Si,No,1
SIN-D3-0121,POL-D3-0121,ASEG-D3-0026,Vehiculos,GYE-2453,Danos Parciales,2026-08-10,2026-08-11,1,3580,3171,2227,Pago Parcial,Guayaquil,TALLER-104,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,330,35,1,20000,0.23,,No,Si,No,0
SIN-D3-0122,POL-D3-0122,ASEG-D3-0006,Vehiculos,UIO-1898,Robo,2025-10-21,2025-10-21,0,18463,16664,0,En Investigacion,Quito,TALLER-102,Choque en lugar poco transitado sin tercero identificado; descripcion vaga y proveedor recurrente sugerido por el asegurado.,No,No,3,362,4,20000,0.72,PP-D3-0122,No,Si,Si,1
SIN-D3-0123,POL-D3-0123,ASEG-D3-0058,Vehiculos,MNT-7076,Perdida Total por Robo,2026-08-15,2026-08-17,2,4673,4015,3127,Liquidado,Guayaquil,TALLER-104,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,276,89,0,40000,0.28,,No,Si,No,0
SIN-D3-0124,POL-D3-0124,ASEG-D3-0055,Vehiculos,MNT-1935,Robo,2025-08-09,2025-08-11,2,14613,11160,8011,En Investigacion,Loja,TALLER-104,"Dano por agua reportado despues de reparacion completa; no hay evidencia previa y monto cercano a suma asegurada. Se observan inconsistencias entre factura, fecha y version declarada.",Si,No,2,363,2,15000,0.93,PP-D3-0124,Si,Si,No,1
SIN-D3-0125,POL-D3-0125,ASEG-D3-0040,Vehiculos,CUE-4907,Danos Parciales,2025-11-06,2025-11-06,0,7203,5257,3457,Liquidado,Manta,TALLER-105,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,276,89,0,40000,0.34,,No,Si,No,0
SIN-D3-0126,POL-D3-0126,ASEG-D3-0039,Vehiculos,AMB-9214,Danos Parciales,2026-04-25,2026-04-25,0,16947,13626,0,Pendiente Documentos,Guayaquil,PER-101,Perdida total reportada cerca del inicio de vigencia; documentos incompletos y relato cambia entre declaraciones.,No,Si,277,88,3,25000,0.83,PP-D3-0126,No,Si,No,1
SIN-D3-0127,POL-D3-0127,ASEG-D3-0036,Vehiculos,PBA-7797,Choque,2025-08-04,2025-08-05,1,11453,8892,7256,Pago Parcial,Portoviejo,TALLER-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,107,258,2,40000,0.17,PP-D3-0127,No,Si,No,0
SIN-D3-0128,POL-D3-0128,ASEG-D3-0017,Vehiculos,MNT-3473,Responsabilidad Civil,2025-08-26,2025-08-27,1,1470,1113,1055,Cerrado,Loja,TALLER-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,196,169,1,15000,0.31,PP-D3-0128,No,Si,No,0
SIN-D3-0129,POL-D3-0129,ASEG-D3-0007,Hogar,,Rotura de Cristales,2025-11-18,2025-11-18,0,2804,2042,1573,Cerrado,Guayaquil,HOSP-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,77,288,1,20000,0.34,,No,Si,No,0
SIN-D3-0130,POL-D3-0130,ASEG-D3-0027,Vehiculos,MNT-4407,Perdida Total por Robo,2025-06-19,2025-06-21,2,1076,915,646,Cerrado,Guayaquil,TALLER-105,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,40,325,0,15000,0.09,,No,Si,No,0
SIN-D3-0131,POL-D3-0131,ASEG-D3-0051,Vehiculos,CUE-4546,Responsabilidad Civil,2025-08-21,2025-08-23,2,11934,10702,10112,Observado,Guayaquil,TALLER-104,Dano por agua reportado despues de reparacion completa; no hay evidencia previa y monto cercano a suma asegurada. No se identifica tercero ni soporte externo verificable.,Si,No,2,363,3,15000,0.76,PP-D3-0131,No,No,Si,1
SIN-D3-0132,POL-D3-0132,ASEG-D3-0008,Vehiculos,PBA-5244,Choque,2025-12-17,2025-12-17,0,4843,4357,4300,Liquidado,Portoviejo,TALLER-102,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,55,310,0,25000,0.19,PP-D3-0132,No,Si,No,0
SIN-D3-0133,POL-D3-0133,ASEG-D3-0008,Hogar,,Robo Domiciliario,2025-12-01,2025-12-01,0,521,421,327,Cerrado,Quito,PER-101,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,Si,39,326,0,20000,0.21,,No,Si,No,0
SIN-D3-0134,POL-D3-0134,ASEG-D3-0054,Salud,,Medicamentos,2026-03-26,2026-04-07,12,57754,51535,42346,En Investigacion,Guayaquil,PER-101,Perdida total reportada cerca del inicio de vigencia; documentos incompletos y relato cambia entre declaraciones.,No,Si,138,227,1,80000,0.66,,No,Si,Si,1
SIN-D3-0135,POL-D3-0135,ASEG-D3-0053,Vehiculos,MNT-5455,Choque,2025-12-19,2025-12-20,1,14567,12011,11821,Cerrado,Ambato,TALLER-102,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,253,112,2,80000,0.15,PP-D3-0135,No,Si,No,0
SIN-D3-0136,POL-D3-0136,ASEG-D3-0005,Vehiculos,UIO-1316,Choque,2026-01-27,2026-01-30,3,4106,3774,2471,Liquidado,Ambato,TALLER-105,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,35,330,1,15000,0.24,,No,Si,No,0
SIN-D3-0137,POL-D3-0137,ASEG-D3-0021,Vehiculos,CUE-7048,Danos Parciales,2026-02-21,2026-02-23,2,978,784,551,Pago Parcial,Guayaquil,TALLER-105,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,198,167,0,25000,0.2,PP-D3-0137,No,Si,No,0
SIN-D3-0138,POL-D3-0138,ASEG-D3-0036,Vehiculos,CUE-8854,Robo,2026-10-03,2026-10-12,9,34900,29184,0,Pendiente Documentos,Manta,PER-101,Perdida total reportada cerca del inicio de vigencia; documentos incompletos y relato cambia entre declaraciones.,Si,Si,285,80,3,40000,0.67,PP-D3-0138,No,Si,Si,1
SIN-D3-0139,POL-D3-0139,ASEG-D3-0031,Salud,,Emergencia,2026-08-18,2026-08-24,6,52578,40823,0,Observado,Guayaquil,PER-101,Evento descrito con la misma narrativa usada en otro reclamo; fotos borrosas y factura emitida antes del reporte.,No,Si,364,1,3,80000,0.82,,No,Si,Si,1
SIN-D3-0140,POL-D3-0140,ASEG-D3-0022,Vehiculos,UIO-7401,Robo,2026-03-30,2026-03-30,0,22689,19643,14925,Liquidado,Quito,PER-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,Si,290,75,1,80000,0.09,PP-D3-0140,No,Si,No,0
SIN-D3-0141,POL-D3-0141,ASEG-D3-0051,Salud,,Medicamentos,2026-04-18,2026-04-19,1,4458,3514,3195,Liquidado,Manta,HOSP-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,178,187,1,15000,0.34,,No,Si,No,0
SIN-D3-0142,POL-D3-0142,ASEG-D3-0034,Vehiculos,CUE-8175,Robo,2026-06-25,2026-06-27,2,6027,5652,4297,Cerrado,Guayaquil,TALLER-102,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,322,43,2,20000,0.09,PP-D3-0142,No,Si,No,0
SIN-D3-0143,POL-D3-0143,ASEG-D3-0001,Hogar,,Incendio,2026-01-19,2026-01-19,0,6219,4942,4074,Cerrado,Manta,PER-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,Si,215,150,1,25000,0.27,,No,Si,No,0
SIN-D3-0144,POL-D3-0144,ASEG-D3-0014,Vehiculos,MNT-5708,Robo,2026-05-30,2026-05-31,1,1230,893,601,Pago Parcial,Cuenca,HOSP-102,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,172,193,1,20000,0.11,,No,Si,No,0
SIN-D3-0145,POL-D3-0145,ASEG-D3-0050,Salud,,Hospitalizacion,2025-07-04,2025-07-16,12,16766,14532,0,Pendiente Documentos,Cuenca,HOSP-102,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues. Se observan inconsistencias entre factura, fecha y version declarada.",Si,No,146,219,5,20000,0.82,,Si,Si,No,1
SIN-D3-0146,POL-D3-0146,ASEG-D3-0055,Hogar,,Dano por Agua,2026-01-20,2026-01-20,0,14686,10720,8268,Cerrado,Guayaquil,HOGAR-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,129,236,0,40000,0.31,,No,Si,No,0
SIN-D3-0147,POL-D3-0147,ASEG-D3-0034,Vehiculos,GYE-6822,Danos Parciales,2025-10-17,2025-10-18,1,3898,3413,2360,Cerrado,Guayaquil,TALLER-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,158,207,0,25000,0.35,,No,Si,No,0
SIN-D3-0148,POL-D3-0148,ASEG-D3-0058,Vehiculos,PBA-3005,Robo,2026-03-13,2026-03-14,1,10083,7290,5959,Cerrado,Ambato,PER-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,Si,188,177,2,40000,0.2,,No,Si,No,0
SIN-D3-0149,POL-D3-0149,ASEG-D3-0025,Hogar,,Dano por Agua,2025-09-08,2025-09-09,1,1947,1418,1353,Liquidado,Quito,TALLER-104,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,183,182,1,60000,0.26,,No,Si,No,0
SIN-D3-0150,POL-D3-0150,ASEG-D3-0021,Hogar,,Rotura de Cristales,2025-11-11,2025-11-12,1,9918,8136,7967,Pago Parcial,Guayaquil,PER-101,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,Si,81,284,0,60000,0.1,,No,Si,No,0
SIN-D3-0151,POL-D3-0151,ASEG-D3-0038,Vehiculos,AMB-3259,Perdida Total por Robo,2025-12-20,2025-12-22,2,2222,1899,1551,Pago Parcial,Manta,HOGAR-102,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,134,231,2,15000,0.19,,No,Si,No,0
SIN-D3-0152,POL-D3-0152,ASEG-D3-0011,Vehiculos,GYE-9792,Choque,2026-02-11,2026-02-12,1,5351,3961,3225,Cerrado,Quito,HOGAR-101,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,208,157,0,15000,0.09,,No,Si,No,0
SIN-D3-0153,POL-D3-0153,ASEG-D3-0006,Vehiculos,AMB-2976,Responsabilidad Civil,2025-09-04,2025-09-05,1,7615,5697,4160,Pago Parcial,Guayaquil,HOSP-102,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,44,321,1,80000,0.1,PP-D3-0153,No,Si,No,0
SIN-D3-0154,POL-D3-0154,ASEG-D3-0054,Vehiculos,GYE-4583,Perdida Total por Robo,2025-11-07,2025-11-08,1,10840,7968,7689,Pago Parcial,Portoviejo,HOGAR-102,"Atencion medica por emergencia menor con historia clinica, factura y receta entregadas.",Si,No,261,104,1,60000,0.08,,No,Si,No,0
SIN-D3-0155,POL-D3-0155,ASEG-D3-0023,Vehiculos,GYE-9746,Danos Parciales,2026-02-11,2026-02-13,2,49988,44128,40918,Pendiente Documentos,Loja,TALLER-104,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues.",No,No,202,163,3,60000,0.7,PP-D3-0155,No,Si,No,1
SIN-D3-0156,POL-D3-0156,ASEG-D3-0017,Hogar,,Robo Domiciliario,2026-03-10,2026-03-14,4,81506,72076,0,Pendiente Documentos,Guayaquil,PER-101,"Evento descrito con la misma narrativa usada en otro reclamo; fotos borrosas y factura emitida antes del reporte. Se observan inconsistencias entre factura, fecha y version declarada.",No,Si,218,147,1,80000,0.96,,Si,Si,No,1
SIN-D3-0157,POL-D3-0157,ASEG-D3-0011,Vehiculos,AMB-2557,Responsabilidad Civil,2025-11-06,2025-11-07,1,8898,7441,6423,Cerrado,Santo Domingo,HOGAR-101,"Dano parcial reportado el mismo dia con croquis, fotos y version coherente del asegurado.",Si,No,173,192,2,25000,0.33,PP-D3-0157,No,Si,No,0
SIN-D3-0158,POL-D3-0158,ASEG-D3-0010,Vehiculos,GYE-7931,Choque,2026-01-19,2026-01-20,1,3066,2310,1530,Cerrado,Cuenca,TALLER-104,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,232,133,1,20000,0.28,PP-D3-0158,No,Si,No,0
SIN-D3-0159,POL-D3-0159,ASEG-D3-0045,Vehiculos,MNT-5656,Responsabilidad Civil,2026-09-18,2026-09-20,2,2030,1939,1626,Pago Parcial,Quito,TALLER-105,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,286,79,0,20000,0.17,PP-D3-0159,No,Si,No,0
SIN-D3-0160,POL-D3-0160,ASEG-D3-0015,Vehiculos,GYE-8950,Danos Parciales,2026-01-18,2026-01-20,2,9686,7095,0,Pendiente Documentos,Loja,HOSP-102,"Robo sin testigos; el asegurado no recuerda hora exacta ni ruta, denuncia presentada varios dias despues. Se observan inconsistencias entre factura, fecha y version declarada.",No,No,360,5,4,15000,0.84,PP-D3-0160,Si,Si,No,1
SIN-D3-0161,POL-D3-0161,ASEG-D3-0059,Vehiculos,GYE-7262,Robo,2026-04-22,2026-04-23,1,1089,792,781,Liquidado,Santo Domingo,HOGAR-102,"Golpe trasero en trafico lento; documentos completos, testigos presentes y relato consistente.",Si,No,163,202,0,15000,0.27,,No,Si,No,0
SIN-D3-0162,POL-D3-0162,ASEG-D3-0013,Vehiculos,UIO-8419,Robo,2026-01-13,2026-01-13,0,5134,4408,3679,Pago Parcial,Guayaquil,HOGAR-102,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,184,181,0,20000,0.06,,No,Si,No,0
SIN-D3-0163,POL-D3-0163,ASEG-D3-0005,Vehiculos,CUE-1314,Choque,2026-06-16,2026-06-17,1,5061,4500,3881,Pago Parcial,Guayaquil,TALLER-104,Filtracion por lluvia intensa documentada con factura de reparacion y evidencia fotografica.,Si,No,271,94,0,15000,0.3,,No,Si,No,0
SIN-D3-0164,POL-D3-0164,ASEG-D3-0022,Vehiculos,CUE-2694,Danos Parciales,2026-05-11,2026-05-12,1,6380,5292,4035,Liquidado,Ambato,TALLER-104,Colision leve en interseccion con parte policial y fotografias claras; tercero identificado en sitio.,Si,No,231,134,0,25000,0.13,,No,Si,No,0
